_id	admin_level	confirmed	confirmed_doublingRate	confirmed_numIncrease	confirmed_numIncrease_per_100k	confirmed_per_100k	confirmed_rolling	confirmed_rolling_per_100k	country_name	date	dead	dead_doublingRate	dead_numIncrease	dead_numIncrease_per_100k	dead_per_100k	dead_rolling	dead_rolling_per_100k	location_id	mostRecent	name	source
"CHN_None_None2021-10-30"	0	121292	19.9484432839	92	0.0065166019	8.5914316177	75.2857131958	0.0053326851	"China"	"2021-10-30"	5078	-8.83301655	0	0	0.3596881032	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-10-31"	0	121396	14.1051653613	104	0.0073665935	8.5987977982	82.7142868042	0.0058588702	"China"	"2021-10-31"	5079		1	0.0000708326	0.3597589135	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-01"	0	121477	14.6537152299	81	0.005737443	8.6045351028	86.4285736084	0.0061219628	"China"	"2021-11-01"	5081	33.7318917551	2	0.0001416653	0.3599005938	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-02"	0	121593	13.7810009763	116	0.008216585	8.6127519608	91.2857131958	0.0064660073	"China"	"2021-11-02"	5081		0	0	0.3599005938	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-03"	0	121714	14.0870378187	121	0.0085707484	8.6213226318	99.8571395874	0.007073144	"China"	"2021-11-03"	5081	-33.7318917551	0	0	0.3599005938	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-04"	0	121827	16.1134017431	113	0.008004087	8.6293268204	103.5714263916	0.0073362365	"China"	"2021-11-04"	5081	-18.996816284	0	0	0.3599005938	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-05"	0	121925	17.4694837215	98	0.0069415979	8.6362686157	103.5714263916	0.0073362365	"China"	"2021-11-05"	5081	-18.996816284	0	0	0.3599005938	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-06"	0	122022	18.1750752911	97	0.0068707652	8.6431388855	104.2857131958	0.0073868316	"China"	"2021-11-06"	5082	33.7318917551	1	0.0000708326	0.3599714339	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-07"	0	122141	18.9138910079	119	0.008429083	8.6515684128	106.4285736084	0.0075386157	"China"	"2021-11-07"	5083	33.7318917551	1	0.0000708326	0.3600422442	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-08"	0	122228	23.1672294747	87	0.006162439	8.6577310562	107.2857131958	0.0075993291	"China"	"2021-11-08"	5083	-14	0	0	0.3600422442	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-09"	0	122345	24.7391711675	117	0.0082874177	8.666018486	107.4285736084	0.0076094484	"China"	"2021-11-09"	5083	-23.9331580789	0	0	0.3600422442	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-10"	0	122445	34.5505714209	100	0.0070832628	8.6731014252	104.4285736084	0.0073969504	"China"	"2021-11-10"	5085	33.7318917551	2	0.0001416653	0.3601839244	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-11"	0	122563	38.2289070871	118	0.0083582504	8.6814594269	105.1428604126	0.007447545	"China"	"2021-11-11"	5085	14	0	0	0.3601839244	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-12"	0	122658	45.0660602195	95	0.0067290999	8.6881885529	104.7142868042	0.007417188	"China"	"2021-11-12"	5086	6.029471813	1	0.0000708326	0.3602547646	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-13"	0	122750	67.8628478529	92	0.0065166019	8.6947050095	104	0.0073665935	"China"	"2021-11-13"	5086	14	0	0	0.3602547646	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-14"	0	122826	261.0091632834	76	0.0053832801	8.700088501	97.8571395874	0.0069314786	"China"	"2021-11-14"	5086	-33.7318917551	0	0	0.3602547646	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-15"	0	122855	-69.4672499503	29	0.0020541463	8.7021427155	89.5714263916	0.0063445796	"China"	"2021-11-15"	5086	-33.7318917551	0	0	0.3602547646	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-16"	0	122895	-30.0063570663	40	0.0028333052	8.7049760818	78.5714263916	0.0055654207	"China"	"2021-11-16"	5086		0	0	0.3602547646	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-17"	0	122946	-20.0956228975	51	0.0036124641	8.7085886002	71.5714263916	0.0050695925	"China"	"2021-11-17"	5086	-8.83301655	0	0	0.3602547646	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-18"	0	122994	-15.0020698356	48	0.0033999663	8.7119884491	61.5714302063	0.0043612663	"China"	"2021-11-18"	5086	-8.83301655	0	0	0.3602547646	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-19"	0	123041	-12.7065494799	47	0.0033291336	8.7153177261	54.7142868042	0.0038755569	"China"	"2021-11-19"	5086	0	0	0	0.3602547646	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-20"	0	123076	-10.1383699994	35	0.002479142	8.7177963257	46.5714302063	0.0032987767	"China"	"2021-11-20"	5086	0	0	0	0.3602547646	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-21"	0	123123	-9.4205006142	47	0.0033291336	8.7211256027	42.4285697937	0.0030053272	"China"	"2021-11-21"	5086	0	0	0	0.3602547646	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-22"	0	123169	-9.5437378642	46	0.0032583009	8.7243843079	44.8571434021	0.0031773495	"China"	"2021-11-22"	5086	0	0	0	0.3602547646	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-23"	0	123212	-9.8151210473	43	0.0030458032	8.7274303436	45.2857131958	0.0032077061	"China"	"2021-11-23"	5087	-7	1	0.0000708326	0.3603255749	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-24"	0	123252	-9.5093649869	40	0.0028333052	8.73026371	43.7142868042	0.0030963977	"China"	"2021-11-24"	5088	-14	1	0.0000708326	0.360396415	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-25"	0	123293	-9.4934370314	41	0.0029041378	8.7331676483	42.7142868042	0.0030255653	"China"	"2021-11-25"	5088	-10.5905911631	0	0	0.360396415	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-26"	0	123339	-9.529762133	46	0.0032583009	8.7364253998	42.5714302063	0.0030154462	"China"	"2021-11-26"	5088	-10.5905911631	0	0	0.360396415	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-27"	0	123376	-9.8436753987	37	0.0026208074	8.7390460968	42.8571434021	0.0030356841	"China"	"2021-11-27"	5088	-14	0	0	0.360396415	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-28"	0	123441	-11.9976281504	65	0.0046041207	8.7436504364	45.4285697937	0.0032178252	"China"	"2021-11-28"	5089		1	0.0000708326	0.3604672551	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-29"	0	123501	-13.9095390369	60	0.0042499579	8.7479009628	47.4285697937	0.0033594905	"China"	"2021-11-29"	5089		0	0	0.3604672551	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-11-30"	0	123638	-28.1967251403	137	0.0097040702	8.757604599	60.8571434021	0.0043106717	"China"	"2021-11-30"	5089	-23.9331580789	0	0	0.3604672551	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-01"	0	123725	-65.1265885585	87	0.006162439	8.7637672424	67.5714263916	0.0047862618	"China"	"2021-12-01"	5089		0	0	0.3604672551	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-02"	0	123839	72.9583392012	114	0.0080749197	8.7718420029	78	0.005524945	"China"	"2021-12-02"	5089		0	0	0.3604672551	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-03"	0	123956	24.9213399262	117	0.0082874177	8.7801294327	88.1428604126	0.0062433905	"China"	"2021-12-03"	5089	0	0	0	0.3604672551	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-04"	0	124034	17.0958549823	78	0.005524945	8.785654068	94	0.0066582672	"China"	"2021-12-04"	5090	0	1	0.0000708326	0.3605380952	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-05"	0	124123	14.1191207222	89	0.0063041039	8.7919588089	97.4285736084	0.0069011222	"China"	"2021-12-05"	5090	0	0	0	0.3605380952	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-06"	0	124262	12.8208371046	139	0.0098457355	8.8018045425	108.7142868042	0.0077005187	"China"	"2021-12-06"	5090		0	0	0.3605380952	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-07"	0	124346	14.172546702	84	0.005949941	8.8077545166	101.1428604126	0.0071642147	"China"	"2021-12-07"	5091		1	0.0000708326	0.3606089056	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-08"	0	124447	13.2442415366	101	0.0071540955	8.8149080276	103.1428604126	0.0073058796	"China"	"2021-12-08"	5091		0	0	0.3606089056	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-09"	0	124549	13.4457311593	102	0.0072249281	8.8221330643	101.4285736084	0.0071844524	"China"	"2021-12-09"	5091		0	0	0.3606089056	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-10"	0	124673	12.752638614	124	0.0087832464	8.8309164047	102.4285736084	0.007255285	"China"	"2021-12-10"	5091		0	0	0.3606089056	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-11"	0	124751	14.3725854932	78	0.005524945	8.83644104	102.4285736084	0.007255285	"China"	"2021-12-11"	5091	-8.83301655	0	0	0.3606089056	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-12"	0	124856	14.6531347019	105	0.0074374261	8.843878746	104.7142868042	0.007417188	"China"	"2021-12-12"	5091	-8.83301655	0	0	0.3606089056	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-13"	0	124925	28.0324645319	69	0.0048874514	8.8487663269	94.7142868042	0.0067088618	"China"	"2021-12-13"	5092	-23.9331580789	1	0.0000708326	0.3606797457	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-14"	0	125012	37.1783391707	87	0.006162439	8.8549289703	95.1428604126	0.0067392187	"China"	"2021-12-14"	5094	23.9331580789	2	0.0001416653	0.3608214259	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-15"	0	125112	77.7804407733	100	0.0070832628	8.8620119095	95	0.0067290999	"China"	"2021-12-15"	5095	7	1	0.0000708326	0.3608922362	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-16"	0	125216	1613.2951985507	104	0.0073665935	8.8693790436	95.2857131958	0.0067493375	"China"	"2021-12-16"	5095	7	0	0	0.3608922362	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-17"	0	125363	-1344.0065443005	147	0.0104123969	8.8797912598	98.5714263916	0.0069820737	"China"	"2021-12-17"	5095	14	0	0	0.3608922362	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-18"	0	125475	-310.2936892341	112	0.0079332544	8.8877239227	103.4285736084	0.0073261177	"China"	"2021-12-18"	5095	14	0	0	0.3608922362	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-19"	0	125623	-142.6306159307	148	0.0104832295	8.8982076645	109.5714263916	0.0077612326	"China"	"2021-12-19"	5097	5.4159393013	2	0.0001416653	0.3610339165	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-20"	0	125695	-104.4052329446	72	0.0050999494	8.9033069611	110	0.0077915895	"China"	"2021-12-20"	5099	7.7461265793	2	0.0001416653	0.3611755669	1	0.0000708326	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-21"	0	125835	565.5942247951	140	0.0099165682	8.9132242203	117.5714263916	0.0083278939	"China"	"2021-12-21"	5100	8.83301655	1	0.0000708326	0.361246407	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-22"	0	125958	368.2918990909	123	0.0087124137	8.9219360352	120.8571395874	0.0085606296	"China"	"2021-12-22"	5100	10.5905911631	0	0	0.361246407	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-23"	0	126065	544.3833804809	107	0.0075790915	8.9295158386	121.2857131958	0.008590986	"China"	"2021-12-23"	5101	8.83301655	1	0.0000708326	0.3613172472	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-24"	0	126233	107.6421790902	168	0.011899882	8.9414157867	124.2857131958	0.008803484	"China"	"2021-12-24"	5101	8.83301655	0	0	0.3613172472	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-25"	0	126319	367.4096606074	86	0.0060916063	8.9475069046	120.5714263916	0.008540391	"China"	"2021-12-25"	5102	4.9869006195	1	0.0000708326	0.3613880873	1	0.0000708326	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-26"	0	126559	62.806661057	240	0.0169998314	8.964507103	133.7142791748	0.0094713345	"China"	"2021-12-26"	5102	10.5905911631	0	0	0.3613880873	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-27"	0	126937	19.238626602	378	0.0267747343	8.9912815094	177.4285736084	0.0125677325	"China"	"2021-12-27"	5102	-33.7318917551	0	0	0.3613880873	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-28"	0	127161	17.6842594126	224	0.0158665087	9.007147789	189.4285736084	0.0134177236	"China"	"2021-12-28"	5102	-14	0	0	0.3613880873	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-29"	0	127390	15.6079986164	229	0.0162206721	9.0233688354	204.5714263916	0.0144903325	"China"	"2021-12-29"	5102	-14	0	0	0.3613880873	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-30"	0	127623	14.9477703476	233	0.0165040027	9.0398731232	222.5714263916	0.0157653205	"China"	"2021-12-30"	5103	-14	1	0.0000708326	0.3614588976	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-12-31"	0	127896	13.3065424877	273	0.0193373077	9.0592098236	237.5714263916	0.0168278087	"China"	"2021-12-31"	5103	-14	0	0	0.3614588976	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-01"	0	128132	13.257840852	236	0.0167165007	9.0759267807	259	0.0183456503	"China"	"2022-01-01"	5103	-5.4159393013	0	0	0.3614588976	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-02"	0	128259	13.7417643441	127	0.0089957444	9.0849218369	242.8571472168	0.0172022097	"China"	"2022-01-02"	5103	-4.6666666667	0	0	0.3614588976	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-03"	0	128596	16.1592762449	337	0.0238705967	9.1087932587	237	0.0167873334	"China"	"2022-01-03"	5104	-7	1	0.0000708326	0.3615297377	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-04"	0	128771	18.2493978431	175	0.0123957107	9.1211881638	230	0.0162915047	"China"	"2022-01-04"	5104	-8.83301655	0	0	0.3615297377	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-05"	0	129064	17.2254392317	293	0.0207539611	9.1419429779	239.1428527832	0.0169391166	"China"	"2022-01-05"	5104	-8.83301655	0	0	0.3615297377	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-06"	0	129280	19.8791934777	216	0.0152998483	9.157242775	236.7142791748	0.0167670958	"China"	"2022-01-06"	5105	-8.83301655	1	0.0000708326	0.3616005778	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-07"	0	129491	18.9580159668	211	0.0149456849	9.1721878052	227.8571472168	0.0161397215	"China"	"2022-01-07"	5106	-11.4529505874	1	0.0000708326	0.361671418	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-08"	0	129738	24.6866934081	247	0.0174956601	9.1896839142	229.4285736084	0.0162510294	"China"	"2022-01-08"	5107	-17.3405767619	1	0.0000708326	0.3617422283	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-09"	0	129959	37.678014756	221	0.0156540107	9.2053375244	242.8571472168	0.0172022097	"China"	"2022-01-09"	5109	53.2249762369	2	0.0001416653	0.3618839085	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-10"	0	130213	98.9856968592	254	0.0179914888	9.2233295441	231	0.0163623374	"China"	"2022-01-10"	5109	18.996816284	0	0	0.3618839085	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-11"	0	130497	93.0122030218	284	0.020116467	9.2434453964	246.5714263916	0.0174653027	"China"	"2022-01-11"	5111	7.7461265793	2	0.0001416653	0.3620255589	1	0.0000708326	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-12"	0	130737	2024.505751417	240	0.0169998314	9.2604455948	239	0.0169289988	"China"	"2022-01-12"	5111	11.4529505874	0	0	0.3620255589	1	0.0000708326	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-13"	0	130977	-127.6845374689	240	0.0169998314	9.2774457932	242.4285736084	0.0171718542	"China"	"2022-01-13"	5111	8.83301655	0	0	0.3620255589	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-14"	0	131184	-84.5114979375	207	0.0146623543	9.2921075821	241.8571472168	0.017131377	"China"	"2022-01-14"	5112	8.83301655	1	0.0000708326	0.3620963991	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-15"	0	131327	-48.6216580054	143	0.0101290662	9.302236557	227	0.0160790067	"China"	"2022-01-15"	5113	5.4159393013	1	0.0000708326	0.3621672392	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-16"	0	131601	-45.0172564216	274	0.0194081403	9.321644783	234.5714263916	0.0166153107	"China"	"2022-01-16"	5114	10.5905911631	1	0.0000708326	0.3622380793	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-17"	0	131796	-65.9343608921	195	0.0138123631	9.3354568481	226.1428527832	0.0160182938	"China"	"2022-01-17"	5114	10.5905911631	0	0	0.3622380793	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-18"	0	131928	-34.0423967788	132	0.0093499068	9.3448076248	204.4285736084	0.0144802136	"China"	"2022-01-18"	5115	14	1	0.0000708326	0.3623088896	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-19"	0	132043	-26.2550210646	115	0.0081457524	9.3529529572	186.5714263916	0.0132153453	"China"	"2022-01-19"	5115	33.7318917551	0	0	0.3623088896	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-20"	0	132148	-20.7791165611	105	0.0074374261	9.3603906631	167.2857208252	0.011849287	"China"	"2022-01-20"	5116	18.996816284	1	0.0000708326	0.3623797297	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-21"	0	132264	-18.1761116136	116	0.008216585	9.3686065674	154.2857208252	0.0109284632	"China"	"2022-01-21"	5116		0	0	0.3623797297	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-22"	0	132383	-17.7020959951	119	0.008429083	9.3770360947	150.8571472168	0.0106856078	"China"	"2022-01-22"	5116	-14	0	0	0.3623797297	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-23"	0	132597	-14.4001392632	214	0.0151581829	9.3921937943	142.2857208252	0.0100784712	"China"	"2022-01-23"	5116	-8.83301655	0	0	0.3623797297	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-24"	0	132772	-14.555957836	175	0.0123957107	9.404589653	139.4285736084	0.009876092	"China"	"2022-01-24"	5116	-7.7461265793	0	0	0.3623797297	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2022-01-25"	0	132978	-15.4717674462	206	0.0145915216	9.4191818237	150	0.0106248949	"China"	"2022-01-25"	5117	-7.7461265793	1	0.0000708326	0.3624505699	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
